Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,"""Sub-Category""",Product_Name,Sales,Quantity,Discount,Profit,Total_cost,Profit_Margin
CA-2014-106572,05/09/2014,10/09/2014,Standard Class,NP-18700,Nora Preis,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,208.16,2,0.2,19.824,416.32,0.095234435
CA-2014-128888,15/11/2014,22/11/2014,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Houston,Texas,77095,Central,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,208.16,9,0.2,204.0714,1873.44,0.980358378
CA-2017-123134,02/05/2017,07/05/2017,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Westfield,New Jersey,7090,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,207.984,3,0,12.993,623.952,0.062471152
CA-2016-124352,15/10/2016,21/10/2016,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49,207.984,7,0,9.8784,1455.888,0.047495961
CA-2016-124352,15/10/2016,21/10/2016,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508,207.846,6,0,14.4354,1247.076,0.069452383
CA-2016-124352,15/10/2016,21/10/2016,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,207.846,3,0,251.8911,623.538,1.211912185
CA-2016-124352,15/10/2016,21/10/2016,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,207.76,2,0,6.2208,415.52,0.029942241
CA-2016-124352,15/10/2016,21/10/2016,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,207.48,1,0,1.375,207.48,0.006627145
CA-2016-124352,15/10/2016,21/10/2016,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,207.35,4,0,55.936,829.4,0.269766096
CA-2015-124541,06/04/2015,10/04/2015,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,207.24,9,0.2,5.256,1865.16,0.025361899
CA-2015-124541,06/04/2015,10/04/2015,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,207.184,2,0.2,4.4604,414.368,0.021528689
CA-2015-124541,06/04/2015,10/04/2015,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,207.144,3,0.8,-12.075,621.432,-0.058292782
CA-2015-124541,06/04/2015,10/04/2015,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",207,6,0.8,-16.884,1242,-0.081565217
CA-2015-124541,06/04/2015,10/04/2015,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,207,2,0.2,2.8884,414,0.013953623
CA-2014-108707,24/10/2014,29/10/2014,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Fort Lauderdale,Florida,33311,South,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,207,2,0.2,3.6288,414,0.017530435
CA-2014-111500,17/08/2014,21/08/2014,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,206.991,5,0,52.532,1034.955,0.253788812
CA-2014-111500,17/08/2014,21/08/2014,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,206.962,4,0,8.2616,827.848,0.039918439
CA-2014-111500,17/08/2014,21/08/2014,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,206.43,7,0,4.5612,1445.01,0.022095626
CA-2014-111500,17/08/2014,21/08/2014,Standard Class,DJ-13510,Don Jones,Corporate,United States,Little Rock,Arkansas,72209,South,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,206.384,4,0,122.3856,825.536,0.592999457
US-2017-117723,15/08/2017,18/08/2017,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,206.352,6,0.2,-337.806,1238.112,-1.637037683
CA-2015-143238,06/09/2015,08/09/2015,First Class,LO-17170,Lori Olson,Corporate,United States,La Quinta,California,92253,West,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,206.112,4,0,18.0648,824.448,0.087645552
CA-2015-168746,27/01/2015,29/01/2015,Second Class,SV-20365,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,206.1,2,0.3,-54.5958,412.2,-0.264899563
CA-2015-168746,27/01/2015,29/01/2015,Second Class,SV-20365,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,206.1,4,0.4,-100.7944,824.4,-0.489055798
CA-2015-168746,27/01/2015,29/01/2015,Second Class,SV-20365,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,205.9992,1,0.4,-36.253,205.9992,-0.17598612
CA-2015-113404,16/07/2015,16/07/2015,Same Day,EM-13810,Eleni McCrary,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,205.992,6,0.2,-219.1644,1235.952,-1.063946173
CA-2015-113404,16/07/2015,16/07/2015,Same Day,EM-13810,Eleni McCrary,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,205.92,3,0.2,78.7671,617.76,0.382513112
CA-2016-144792,30/04/2016,04/05/2016,Standard Class,KD-16615,Ken Dana,Corporate,United States,Scottsdale,Arizona,85254,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,205.666,7,0.2,22.3776,1439.662,0.108805539
CA-2014-164385,26/09/2014,01/10/2014,Second Class,NB-18580,Nicole Brennan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,205.666,3,0.2,14.3952,616.998,0.069993096
US-2016-114174,08/09/2016,14/09/2016,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Malden,Massachusetts,2148,East,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",205.3328,3,0,13.9152,615.9984,0.067769007
US-2016-114174,08/09/2016,14/09/2016,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Malden,Massachusetts,2148,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,205.176,4,0,6.9372,820.704,0.033810972
CA-2017-108070,16/04/2017,20/04/2017,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Jose,California,95123,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",205.164,4,0,2.0592,820.656,0.010036849
CA-2017-108070,16/04/2017,20/04/2017,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Jose,California,95123,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.03,1,0.15,-6.049,205.03,-0.029503
US-2015-128090,16/08/2015,22/08/2015,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,204.95,1,0.2,0.2592,204.95,0.001264699
US-2015-128090,16/08/2015,22/08/2015,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,204.95,5,0.2,211.4955,1024.75,1.031937058
US-2015-128090,16/08/2015,22/08/2015,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,204.95,8,0.2,105.6456,1639.6,0.515470115
US-2015-128090,16/08/2015,22/08/2015,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,204.9,2,0.2,1.764,409.8,0.008609078
CA-2017-101042,19/11/2017,23/11/2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",204.85,6,0,213.6888,1229.1,1.043147669
CA-2017-101042,19/11/2017,23/11/2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Henderson,Kentucky,42420,South,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,204.85,2,0,10.7604,409.7,0.052528191
CA-2016-155439,14/09/2016,18/09/2016,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Columbia,South Carolina,29203,South,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,204.6664,4,0,12.4416,818.6656,0.060789656
CA-2016-118626,15/08/2016,20/08/2016,Standard Class,JC-15775,John Castell,Consumer,United States,Tallahassee,Florida,32303,South,TEC-PH-10000369,Technology,Phones,HTC One Mini,204.6,7,0.2,70.5544,1432.2,0.344840665
CA-2015-111458,26/09/2015,30/09/2015,Standard Class,PF-19165,Philip Fox,Consumer,United States,New York City,New York,10035,East,TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,204.6,2,0,12,409.2,0.058651026
US-2016-126844,08/10/2016,14/10/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,Houston,Texas,77070,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,203.983,8,0.6,-32.32,1631.864,-0.158444576
US-2015-112508,24/03/2015,30/03/2015,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Coral Springs,Florida,33065,South,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",203.976,2,0.2,0.5244,407.952,0.002570891
CA-2015-147788,31/05/2015,04/06/2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Orem,Utah,84057,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,203.92,7,0,140.686,1427.44,0.689907807
CA-2015-147788,31/05/2015,04/06/2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Orem,Utah,84057,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,203.92,5,0,7.56,1019.6,0.037073362
CA-2015-147788,31/05/2015,04/06/2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Orem,Utah,84057,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,203.88,2,0,61.389,407.76,0.30110359
CA-2015-144288,25/12/2015,31/12/2015,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Nashville,Tennessee,37211,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,203.52,4,0.2,3.3408,814.08,0.016415094
CA-2015-144288,25/12/2015,31/12/2015,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,203.184,2,0.2,3.6288,406.368,0.017859674
CA-2015-110632,17/03/2015,22/03/2015,Second Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10009,East,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,201.96,1,0,2.7036,201.96,0.013386809
CA-2015-110632,17/03/2015,22/03/2015,Second Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10009,East,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",201.584,2,0,9.1314,403.168,0.045298238
CA-2017-109589,21/12/2017,24/12/2017,First Class,BD-11635,Brian Derr,Consumer,United States,Bowling Green,Kentucky,42104,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,201.584,4,0,27.69,806.336,0.137362092
CA-2017-123967,01/11/2017,03/11/2017,Second Class,SF-20200,Sarah Foster,Consumer,United States,Bellingham,Washington,98226,West,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,201.584,5,0.2,7.85,1007.92,0.038941583
CA-2017-123967,01/11/2017,03/11/2017,Second Class,SF-20200,Sarah Foster,Consumer,United States,Bellingham,Washington,98226,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,201.584,9,0,239.9058,1814.256,1.190103381
CA-2017-148929,07/09/2017,11/09/2017,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,New York City,New York,10011,East,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",201.584,8,0,133.8624,1612.672,0.664052703
CA-2017-134404,27/12/2017,27/12/2017,Same Day,DR-12880,Dan Reichenbach,Corporate,United States,Newark,Ohio,43055,East,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,201.584,2,0.4,-35.6174,403.168,-0.176687634
CA-2017-134404,27/12/2017,27/12/2017,Same Day,DR-12880,Dan Reichenbach,Corporate,United States,Newark,Ohio,43055,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,201.568,4,0.2,3.6432,806.272,0.018074298
CA-2017-109778,16/07/2017,21/07/2017,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Woodstock,Illinois,60098,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",201.432,2,0.2,0.91,402.864,0.004517654
CA-2016-155845,12/08/2016,15/08/2016,Second Class,CM-12235,Chris McAfee,Consumer,United States,Carrollton,Texas,75007,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,201.04,7,0.2,52.4979,1407.28,0.261131616
CA-2017-145128,09/07/2017,14/07/2017,Standard Class,SM-20320,Sean Miller,Home Office,United States,Lafayette,Indiana,47905,Central,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,200.984,5,0,31.587,1004.92,0.157161764
CA-2014-129091,22/11/2014,27/11/2014,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907,South,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,200.984,3,0,7.9527,602.952,0.039568821
CA-2014-129091,22/11/2014,27/11/2014,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907,South,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,200.97,5,0,156.751,1004.85,0.779972135
CA-2014-129091,22/11/2014,27/11/2014,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907,South,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,200.795,2,0,5.3392,401.59,0.026590304
CA-2014-129091,22/11/2014,27/11/2014,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10002734,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,200.064,3,0,290.3016,600.192,1.451043666
US-2014-155502,26/01/2014,31/01/2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",199.99,3,0,30.7818,599.97,0.153916696
US-2014-155502,26/01/2014,31/01/2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",199.98,8,0,0,1599.84,0
US-2014-155502,26/01/2014,31/01/2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",199.98,3,0,9.3312,599.94,0.046660666
US-2014-155502,26/01/2014,31/01/2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",199.98,2,0,8.34,399.96,0.04170417
US-2014-155502,26/01/2014,31/01/2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,199.98,13,0,0,2599.74,0
US-2014-155502,26/01/2014,31/01/2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,199.98,3,0,4.4712,599.94,0.022358236
US-2014-155502,26/01/2014,31/01/2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,199.98,2,0,52.6344,399.96,0.26319832
CA-2015-121041,03/11/2015,10/11/2015,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Haltom City,Texas,76117,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",199.98,2,0.2,2.1476,399.96,0.010739074
CA-2017-131695,30/06/2017,06/07/2017,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,199.96,7,0,67.1139,1399.72,0.335636627
CA-2017-131695,30/06/2017,06/07/2017,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,New York City,New York,10024,East,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",199.96,1,0,9.7812,199.96,0.048915783
CA-2016-137729,05/05/2016,09/05/2016,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",199.96,1,0,1.0166,199.96,0.005084017
CA-2016-137729,05/05/2016,09/05/2016,Standard Class,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004,West,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,199.95,3,0.2,21.5397,599.85,0.107725431
US-2016-115455,08/09/2016,14/09/2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",199.95,2,0.6,-7.7748,399.9,-0.038883721
US-2016-115455,08/09/2016,14/09/2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,199.95,3,0.5,-300.735,599.85,-1.504051013
CA-2017-128300,24/11/2017,26/11/2017,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Summerville,South Carolina,29483,South,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,199.95,2,0,39.55,399.9,0.19779945
CA-2017-128300,24/11/2017,26/11/2017,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Summerville,South Carolina,29483,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",199.9,8,0,157.3632,1599.2,0.787209605
CA-2017-149048,13/05/2017,17/05/2017,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,199.9,2,0,81.432,399.8,0.407363682
